id,date,time,item,qty,price
52232,2024-04-05,19:45:03,Honey Sesame Chicken Breast,1,6.15
52233,2024-04-05,19:45:03,Teriyaki Chicken,1,6.15
52234,2024-04-05,19:45:03,Grilled Teriyaki Chicken,1,6.15
52235,2024-04-05,19:52:56,Black Pepper Angus Steak,1,7.15
52236,2024-04-05,19:52:56,Fried Rice,1,4.5
52237,2024-04-05,19:59:45,Broccoli Beef,1,6.15
52238,2024-04-05,19:59:45,Mushroom Chicken,2,6.15
52239,2024-04-05,20:06:59,Super Greens Side,1,4.5
52240,2024-04-05,20:06:59,Fried Rice,1,4.5
52241,2024-04-05,20:12:37,Fried Rice,1,4.5
52242,2024-04-05,20:12:37,Beijing Beef,1,6.15
52243,2024-04-05,20:17:55,Honey Sesame Chicken Breast,1,6.15
52244,2024-04-05,20:17:55,Fried Rice,1,4.5
52245,2024-04-05,20:17:55,Broccoli Beef,2,6.15
52246,2024-04-05,20:17:55,Steamed White Rice,1,4.5
52247,2024-04-05,20:24:01,Honey Sesame Chicken Breast,1,6.15
52248,2024-04-05,20:24:01,Black Pepper Chicken,1,6.15
52249,2024-04-05,20:24:01,Orange Chicken,1,6.15
52250,2024-04-05,20:24:01,Teriyaki Chicken,1,6.15
52251,2024-04-05,20:30:54,Super Greens Side,1,4.5
52252,2024-04-05,20:30:54,Kung Pao Chicken,1,6.15
52253,2024-04-05,20:30:54,Mushroom Chicken,1,6.15
52254,2024-04-05,20:30:54,Steamed White Rice,1,4.5
52255,2024-04-05,20:40:40,Super Greens Side,1,4.5
52256,2024-04-05,20:40:40,Black Pepper Angus Steak,1,7.15
52257,2024-04-05,20:40:40,Fried Rice,1,4.5
52258,2024-04-05,20:40:40,Teriyaki Chicken,1,6.15
52259,2024-04-05,20:49:26,String Bean Chicken Breast,1,6.15
52260,2024-04-05,20:49:26,Chow Mein,1,4.5
52261,2024-04-05,20:55:22,Honey Sesame Chicken Breast,1,6.15
52262,2024-04-05,20:55:22,Steamed White Rice,1,4.5
52263,2024-04-05,20:55:22,Beijing Beef,1,6.15
52264,2024-04-05,21:01:18,String Bean Chicken Breast,1,6.15
52265,2024-04-05,21:01:18,Orange Chicken,1,6.15
52266,2024-04-05,21:01:18,Grilled Teriyaki Chicken,1,6.15
52267,2024-04-05,21:08:01,Mushroom Chicken,1,6.15
52268,2024-04-05,21:08:01,Grilled Teriyaki Chicken,1,6.15
52269,2024-04-05,21:08:01,Teriyaki Chicken,1,6.15
52270,2024-04-05,21:14:50,Fried Rice,1,4.5
52271,2024-04-05,21:14:50,Beijing Beef,1,6.15
52272,2024-04-05,21:14:50,Grilled Teriyaki Chicken,1,6.15
52273,2024-04-05,21:22:52,String Bean Chicken Breast,1,6.15
52274,2024-04-05,21:22:52,Black Pepper Chicken,1,6.15
52275,2024-04-05,21:30:12,Super Greens Side,2,4.5
52276,2024-04-05,21:30:12,Teriyaki Chicken,1,6.15
52277,2024-04-05,21:35:06,String Bean Chicken Breast,1,6.15
52278,2024-04-05,21:35:06,Fried Rice,1,4.5
52279,2024-04-05,21:44:52,Orange Chicken,1,6.15
52280,2024-04-05,21:51:57,String Bean Chicken Breast,1,6.15
52281,2024-04-05,21:51:57,Kung Pao Chicken,1,6.15
52282,2024-04-05,21:51:57,Steamed White Rice,1,4.5
52283,2024-04-05,21:57:59,Grilled Teriyaki Chicken,1,6.15
52284,2024-04-05,21:57:59,Black Pepper Chicken,1,6.15
52285,2024-04-05,21:57:59,Mushroom Chicken,1,6.15
52286,2024-04-05,21:57:59,Kung Pao Chicken,1,6.15
52287,2024-04-06,09:30:22,Kung Pao Chicken,1,6.15
52288,2024-04-06,09:30:22,Teriyaki Chicken,1,6.15
52289,2024-04-06,09:30:22,Honey Sesame Chicken Breast,1,6.15
52290,2024-04-06,09:30:22,Chow Mein,1,4.5
52291,2024-04-06,09:30:22,Grilled Teriyaki Chicken,1,6.15
52292,2024-04-06,09:36:07,String Bean Chicken Breast,1,6.15
52293,2024-04-06,09:36:07,Chow Mein,1,4.5
52294,2024-04-06,09:36:07,Black Pepper Chicken,1,6.15
52295,2024-04-06,09:42:12,Super Greens Side,1,4.5
52296,2024-04-06,09:42:12,Broccoli Beef,1,6.15
52297,2024-04-06,09:52:37,Kung Pao Chicken,1,6.15
52298,2024-04-06,09:52:37,Orange Chicken,1,6.15
52299,2024-04-06,10:00:44,Mushroom Chicken,1,6.15
52300,2024-04-06,10:00:44,Beijing Beef,1,6.15
52301,2024-04-06,10:10:30,Black Pepper Chicken,1,6.15
52302,2024-04-06,10:18:19,Chow Mein,1,4.5
52303,2024-04-06,10:18:19,Black Pepper Chicken,1,6.15
52304,2024-04-06,10:26:39,Honey Sesame Chicken Breast,2,6.15
52305,2024-04-06,10:26:39,Beijing Beef,1,6.15
52306,2024-04-06,10:26:39,Black Pepper Angus Steak,1,7.15
52307,2024-04-06,10:26:39,String Bean Chicken Breast,1,6.15
52308,2024-04-06,10:26:39,Grilled Teriyaki Chicken,1,6.15
52309,2024-04-06,10:34:09,Broccoli Beef,1,6.15
52310,2024-04-06,10:34:09,Orange Chicken,1,6.15
52311,2024-04-06,10:39:32,Black Pepper Chicken,1,6.15
52312,2024-04-06,10:47:13,Chow Mein,1,4.5
52313,2024-04-06,10:47:13,Grilled Teriyaki Chicken,1,6.15
52314,2024-04-06,10:47:13,Beijing Beef,1,6.15
52315,2024-04-06,10:47:13,Steamed White Rice,1,4.5
52316,2024-04-06,10:54:16,Super Greens Side,1,4.5
52317,2024-04-06,10:54:16,Chow Mein,1,4.5
52318,2024-04-06,10:54:16,Steamed White Rice,1,4.5
52319,2024-04-06,10:59:37,Fried Rice,1,4.5
52320,2024-04-06,11:09:56,Black Pepper Chicken,1,6.15
52321,2024-04-06,11:19:26,Black Pepper Chicken,1,6.15
52322,2024-04-06,11:19:26,Grilled Teriyaki Chicken,1,6.15
52323,2024-04-06,11:24:58,Black Pepper Chicken,1,6.15
52324,2024-04-06,11:24:58,Fried Rice,1,4.5
52325,2024-04-06,11:32:11,Super Greens Side,2,4.5
52326,2024-04-06,11:32:11,Steamed White Rice,1,4.5
52327,2024-04-06,11:39:37,String Bean Chicken Breast,1,6.15
52328,2024-04-06,11:39:37,Orange Chicken,1,6.15
52329,2024-04-06,11:48:14,Honey Sesame Chicken Breast,1,6.15
52330,2024-04-06,11:48:14,Beijing Beef,2,6.15
52331,2024-04-06,11:55:34,Mushroom Chicken,1,6.15
52332,2024-04-06,11:55:34,Orange Chicken,1,6.15
52333,2024-04-06,12:01:05,Honey Sesame Chicken Breast,1,6.15
52334,2024-04-06,12:01:05,Mushroom Chicken,1,6.15
52335,2024-04-06,12:06:06,Black Pepper Angus Steak,1,7.15
52336,2024-04-06,12:06:06,Beijing Beef,1,6.15
52337,2024-04-06,12:11:51,Kung Pao Chicken,1,6.15
52338,2024-04-06,12:11:51,Orange Chicken,1,6.15
52339,2024-04-06,12:20:39,Orange Chicken,1,6.15
52340,2024-04-06,12:20:39,Beijing Beef,1,6.15
52341,2024-04-06,12:27:04,Chow Mein,1,4.5
52342,2024-04-06,12:27:04,Beijing Beef,1,6.15
52343,2024-04-06,12:35:28,Black Pepper Chicken,1,6.15
52344,2024-04-06,12:35:28,Orange Chicken,1,6.15
52345,2024-04-06,12:35:28,Kung Pao Chicken,1,6.15
52346,2024-04-06,12:41:13,Honey Sesame Chicken Breast,1,6.15
52347,2024-04-06,12:41:13,String Bean Chicken Breast,2,6.15
52348,2024-04-06,12:41:13,Mushroom Chicken,1,6.15
52349,2024-04-06,12:41:13,Grilled Teriyaki Chicken,1,6.15
52350,2024-04-06,12:46:43,Broccoli Beef,1,6.15
52351,2024-04-06,12:54:42,String Bean Chicken Breast,1,6.15
52352,2024-04-06,12:54:42,Teriyaki Chicken,1,6.15
52353,2024-04-06,13:00:12,String Bean Chicken Breast,1,6.15
52354,2024-04-06,13:00:12,Orange Chicken,1,6.15
52355,2024-04-06,13:10:16,Chow Mein,1,4.5
52356,2024-04-06,13:10:16,Fried Rice,1,4.5
52357,2024-04-06,13:10:16,Broccoli Beef,1,6.15
52358,2024-04-06,13:15:15,Honey Sesame Chicken Breast,1,6.15
52359,2024-04-06,13:15:15,Kung Pao Chicken,1,6.15
52360,2024-04-06,13:15:15,Grilled Teriyaki Chicken,1,6.15
52361,2024-04-06,13:23:19,Black Pepper Chicken,1,6.15
52362,2024-04-06,13:23:19,Fried Rice,1,4.5
52363,2024-04-06,13:23:19,Teriyaki Chicken,1,6.15
52364,2024-04-06,13:30:51,String Bean Chicken Breast,1,6.15
52365,2024-04-06,13:30:51,Fried Rice,1,4.5
52366,2024-04-06,13:39:08,Kung Pao Chicken,1,6.15
52367,2024-04-06,13:45:46,Grilled Teriyaki Chicken,1,6.15
52368,2024-04-06,13:53:14,Teriyaki Chicken,1,6.15
52369,2024-04-06,14:02:21,Black Pepper Angus Steak,1,7.15
52370,2024-04-06,14:02:21,Chow Mein,1,4.5
52371,2024-04-06,14:02:21,Super Greens Side,1,4.5
52372,2024-04-06,14:02:21,Orange Chicken,1,6.15
52373,2024-04-06,14:02:21,String Bean Chicken Breast,1,6.15
52374,2024-04-06,14:09:22,Broccoli Beef,1,6.15
52375,2024-04-06,14:16:51,Broccoli Beef,1,6.15
52376,2024-04-06,14:16:51,Mushroom Chicken,1,6.15
52377,2024-04-06,14:22:42,Orange Chicken,1,6.15
52378,2024-04-06,14:22:42,Beijing Beef,1,6.15
52379,2024-04-06,14:27:51,Chow Mein,1,4.5
52380,2024-04-06,14:27:51,Orange Chicken,1,6.15
52381,2024-04-06,14:27:51,Beijing Beef,1,6.15
52382,2024-04-06,14:37:18,Steamed White Rice,1,4.5
52383,2024-04-06,14:43:07,Mushroom Chicken,1,6.15
52384,2024-04-06,14:43:07,Beijing Beef,1,6.15
52385,2024-04-06,14:49:30,String Bean Chicken Breast,1,6.15
52386,2024-04-06,14:49:30,Black Pepper Chicken,1,6.15
52387,2024-04-06,14:49:30,Honey Sesame Chicken Breast,1,6.15
52388,2024-04-06,14:57:05,String Bean Chicken Breast,1,6.15
52389,2024-04-06,14:57:05,Kung Pao Chicken,1,6.15
52390,2024-04-06,14:57:05,Orange Chicken,1,6.15
52391,2024-04-06,14:57:05,Grilled Teriyaki Chicken,2,6.15
52392,2024-04-06,15:02:34,Honey Sesame Chicken Breast,1,6.15
52393,2024-04-06,15:02:34,Chow Mein,1,4.5
52394,2024-04-06,15:10:50,Honey Sesame Chicken Breast,1,6.15
52395,2024-04-06,15:10:50,Mushroom Chicken,1,6.15
52396,2024-04-06,15:10:50,Orange Chicken,1,6.15
52397,2024-04-06,15:10:50,Beijing Beef,1,6.15
52398,2024-04-06,15:18:13,Black Pepper Angus Steak,1,7.15
52399,2024-04-06,15:18:13,Orange Chicken,1,6.15
52400,2024-04-06,15:23:54,String Bean Chicken Breast,1,6.15
52401,2024-04-06,15:23:54,Black Pepper Angus Steak,2,7.15
52402,2024-04-06,15:23:54,Honey Sesame Chicken Breast,1,6.15
52403,2024-04-06,15:30:07,Honey Sesame Chicken Breast,1,6.15
52404,2024-04-06,15:30:07,Mushroom Chicken,2,6.15
52405,2024-04-06,15:39:37,Kung Pao Chicken,1,6.15
52406,2024-04-06,15:39:37,Teriyaki Chicken,1,6.15
52407,2024-04-06,15:39:37,Fried Rice,1,4.5
52408,2024-04-06,15:39:37,Orange Chicken,1,6.15
52409,2024-04-06,15:39:37,Beijing Beef,1,6.15
52410,2024-04-06,15:45:53,Super Greens Side,1,4.5
52411,2024-04-06,15:45:53,Black Pepper Angus Steak,1,7.15
52412,2024-04-06,15:45:53,Steamed White Rice,1,4.5
52413,2024-04-06,15:45:53,String Bean Chicken Breast,1,6.15
52414,2024-04-06,15:54:28,Kung Pao Chicken,1,6.15
52415,2024-04-06,15:54:28,Mushroom Chicken,1,6.15
52416,2024-04-06,16:01:41,Broccoli Beef,1,6.15
52417,2024-04-06,16:01:41,Mushroom Chicken,1,6.15
52418,2024-04-06,16:10:40,Black Pepper Angus Steak,1,7.15
52419,2024-04-06,16:10:40,Orange Chicken,1,6.15
52420,2024-04-06,16:10:40,Teriyaki Chicken,1,6.15
52421,2024-04-06,16:16:07,Fried Rice,1,4.5
52422,2024-04-06,16:16:07,Kung Pao Chicken,1,6.15
52423,2024-04-06,16:23:31,Fried Rice,1,4.5
52424,2024-04-06,16:23:31,Orange Chicken,1,6.15
52425,2024-04-06,16:23:31,Grilled Teriyaki Chicken,1,6.15
52426,2024-04-06,16:29:30,Super Greens Side,1,4.5
52427,2024-04-06,16:36:01,Chow Mein,1,4.5
52428,2024-04-06,16:36:01,Steamed White Rice,1,4.5
52429,2024-04-06,16:45:33,Fried Rice,1,4.5
52430,2024-04-06,16:45:33,Mushroom Chicken,1,6.15
52431,2024-04-06,16:45:33,Grilled Teriyaki Chicken,1,6.15
52432,2024-04-06,16:51:55,Orange Chicken,1,6.15
52433,2024-04-06,16:58:55,Honey Sesame Chicken Breast,1,6.15
52434,2024-04-06,16:58:55,Mushroom Chicken,1,6.15
52435,2024-04-06,17:06:22,Honey Sesame Chicken Breast,2,6.15
52436,2024-04-06,17:06:22,Black Pepper Angus Steak,1,7.15
52437,2024-04-06,17:14:50,Super Greens Side,1,4.5
52438,2024-04-06,17:14:50,Black Pepper Chicken,1,6.15
52439,2024-04-06,17:14:50,Teriyaki Chicken,1,6.15
52440,2024-04-06,17:23:33,Black Pepper Angus Steak,1,7.15
52441,2024-04-06,17:23:33,Mushroom Chicken,1,6.15
52442,2024-04-06,17:23:33,Steamed White Rice,1,4.5
52443,2024-04-06,17:29:05,Beijing Beef,2,6.15
52444,2024-04-06,17:33:56,Chow Mein,1,4.5
52445,2024-04-06,17:33:56,Broccoli Beef,1,6.15
52446,2024-04-06,17:43:03,Honey Sesame Chicken Breast,1,6.15
52447,2024-04-06,17:43:03,Beijing Beef,1,6.15
52448,2024-04-06,17:48:50,Honey Sesame Chicken Breast,1,6.15
52449,2024-04-06,17:48:50,Broccoli Beef,1,6.15
52450,2024-04-06,17:48:50,Super Greens Side,1,4.5
52451,2024-04-06,17:56:45,Kung Pao Chicken,1,6.15
52452,2024-04-06,17:56:45,Super Greens Side,1,4.5
52453,2024-04-06,17:56:45,Black Pepper Angus Steak,1,7.15
52454,2024-04-06,17:56:45,Chow Mein,1,4.5
52455,2024-04-06,17:56:45,String Bean Chicken Breast,1,6.15
52456,2024-04-06,18:04:40,Steamed White Rice,2,4.5
52457,2024-04-06,18:04:40,Mushroom Chicken,1,6.15
52458,2024-04-06,18:12:06,Kung Pao Chicken,1,6.15
52459,2024-04-06,18:12:06,Grilled Teriyaki Chicken,1,6.15
52460,2024-04-06,18:19:33,String Bean Chicken Breast,1,6.15
52461,2024-04-06,18:19:33,Fried Rice,1,4.5
52462,2024-04-06,18:27:49,Mushroom Chicken,1,6.15
52463,2024-04-06,18:27:49,Orange Chicken,1,6.15
52464,2024-04-06,18:36:52,Teriyaki Chicken,1,6.15
52465,2024-04-06,18:43:11,String Bean Chicken Breast,2,6.15
52466,2024-04-06,18:43:11,Fried Rice,1,4.5
52467,2024-04-06,18:43:11,Beijing Beef,1,6.15
52468,2024-04-06,18:51:50,Honey Sesame Chicken Breast,1,6.15
52469,2024-04-06,18:51:50,Broccoli Beef,1,6.15
52470,2024-04-06,18:51:50,Orange Chicken,1,6.15
52471,2024-04-06,18:51:50,Chow Mein,1,4.5
52472,2024-04-06,18:58:07,String Bean Chicken Breast,1,6.15
52473,2024-04-06,18:58:07,Black Pepper Chicken,1,6.15
52474,2024-04-06,18:58:07,Black Pepper Angus Steak,3,7.15
52475,2024-04-06,19:06:57,String Bean Chicken Breast,1,6.15
52476,2024-04-06,19:06:57,Mushroom Chicken,1,6.15
52477,2024-04-06,19:06:57,Teriyaki Chicken,1,6.15
52478,2024-04-06,19:15:13,String Bean Chicken Breast,2,6.15
52479,2024-04-06,19:25:01,Black Pepper Chicken,1,6.15
52480,2024-04-06,19:25:01,Fried Rice,2,4.5
52481,2024-04-06,19:25:01,Orange Chicken,1,6.15
52482,2024-04-06,19:34:18,Broccoli Beef,1,6.15
52483,2024-04-06,19:34:18,Orange Chicken,1,6.15
52484,2024-04-06,19:39:40,Black Pepper Angus Steak,1,7.15
52485,2024-04-06,19:39:40,Beijing Beef,1,6.15
52486,2024-04-06,19:39:40,Steamed White Rice,1,4.5
52487,2024-04-06,19:44:54,String Bean Chicken Breast,1,6.15
52488,2024-04-06,19:44:54,Mushroom Chicken,1,6.15
52489,2024-04-06,19:44:54,Broccoli Beef,1,6.15
52490,2024-04-06,19:44:54,Orange Chicken,1,6.15
52491,2024-04-06,19:51:28,Orange Chicken,1,6.15
52492,2024-04-06,20:01:13,Orange Chicken,1,6.15
52493,2024-04-06,20:09:42,Chow Mein,1,4.5
52494,2024-04-06,20:09:42,Black Pepper Angus Steak,1,7.15
52495,2024-04-06,20:15:09,Black Pepper Chicken,1,6.15
52496,2024-04-06,20:15:09,Teriyaki Chicken,1,6.15
52497,2024-04-06,20:21:36,Mushroom Chicken,1,6.15
52498,2024-04-06,20:21:36,Orange Chicken,1,6.15
52499,2024-04-06,20:21:36,Beijing Beef,1,6.15
52500,2024-04-06,20:27:26,Kung Pao Chicken,1,6.15
52501,2024-04-06,20:27:26,Grilled Teriyaki Chicken,1,6.15
52502,2024-04-06,20:27:26,Mushroom Chicken,1,6.15
52503,2024-04-06,20:27:26,Super Greens Side,1,4.5
52504,2024-04-06,20:27:26,Beijing Beef,1,6.15
52505,2024-04-06,20:35:28,Grilled Teriyaki Chicken,1,6.15
52506,2024-04-06,20:41:45,Chow Mein,1,4.5
52507,2024-04-06,20:41:45,Orange Chicken,1,6.15
52508,2024-04-06,20:41:45,Mushroom Chicken,1,6.15
52509,2024-04-06,20:47:40,String Bean Chicken Breast,1,6.15
52510,2024-04-06,20:47:40,Super Greens Side,1,4.5
52511,2024-04-06,20:53:38,String Bean Chicken Breast,1,6.15
52512,2024-04-06,21:02:43,String Bean Chicken Breast,1,6.15
52513,2024-04-06,21:02:43,Broccoli Beef,1,6.15
52514,2024-04-06,21:02:43,Orange Chicken,1,6.15
52515,2024-04-06,21:02:43,Steamed White Rice,1,4.5
52516,2024-04-06,21:10:08,String Bean Chicken Breast,1,6.15
52517,2024-04-06,21:18:25,Fried Rice,1,4.5
52518,2024-04-06,21:18:25,Black Pepper Angus Steak,2,7.15
52519,2024-04-06,21:27:37,String Bean Chicken Breast,1,6.15
52520,2024-04-06,21:27:37,Honey Sesame Chicken Breast,1,6.15
52521,2024-04-06,21:35:50,Honey Sesame Chicken Breast,1,6.15
52522,2024-04-06,21:35:50,Mushroom Chicken,1,6.15
52523,2024-04-06,21:42:27,Super Greens Side,1,4.5
52524,2024-04-06,21:42:27,Chow Mein,1,4.5
52525,2024-04-06,21:49:41,Fried Rice,2,4.5
52526,2024-04-06,21:55:36,Super Greens Side,1,4.5
52527,2024-04-07,09:30:28,Chow Mein,1,4.5
52528,2024-04-07,09:30:28,Kung Pao Chicken,2,6.15
52529,2024-04-07,09:30:28,Teriyaki Chicken,1,6.15
52530,2024-04-07,09:37:42,Orange Chicken,1,6.15
52531,2024-04-07,09:37:42,Kung Pao Chicken,2,6.15
52532,2024-04-07,09:37:42,Teriyaki Chicken,1,6.15
52533,2024-04-07,09:43:10,Super Greens Side,1,4.5
52534,2024-04-07,09:43:10,Chow Mein,1,4.5
52535,2024-04-07,09:43:10,Honey Sesame Chicken Breast,1,6.15
52536,2024-04-07,09:50:44,Steamed White Rice,2,4.5
52537,2024-04-07,09:50:44,Fried Rice,1,4.5
52538,2024-04-07,09:50:44,Broccoli Beef,3,6.15
52539,2024-04-07,09:57:37,Kung Pao Chicken,1,6.15
52540,2024-04-07,10:03:56,Honey Sesame Chicken Breast,1,6.15
52541,2024-04-07,10:03:56,Teriyaki Chicken,1,6.15
52542,2024-04-07,10:14:06,Steamed White Rice,1,4.5
52543,2024-04-07,10:14:06,Grilled Teriyaki Chicken,2,6.15
52544,2024-04-07,10:21:00,Kung Pao Chicken,1,6.15
52545,2024-04-07,10:21:00,Black Pepper Chicken,1,6.15
52546,2024-04-07,10:21:00,Black Pepper Angus Steak,2,7.15
52547,2024-04-07,10:21:00,Beijing Beef,1,6.15
52548,2024-04-07,10:30:33,Black Pepper Angus Steak,2,7.15
52549,2024-04-07,10:35:21,Black Pepper Angus Steak,1,7.15
52550,2024-04-07,10:44:53,Chow Mein,1,4.5
52551,2024-04-07,10:44:53,Black Pepper Chicken,1,6.15
52552,2024-04-07,10:44:53,Orange Chicken,1,6.15
52553,2024-04-07,10:53:11,Teriyaki Chicken,2,6.15
52554,2024-04-07,10:58:55,Broccoli Beef,1,6.15
52555,2024-04-07,10:58:55,Orange Chicken,1,6.15
52556,2024-04-07,11:06:03,Orange Chicken,1,6.15
52557,2024-04-07,11:13:53,Kung Pao Chicken,1,6.15
52558,2024-04-07,11:13:53,Teriyaki Chicken,1,6.15
52559,2024-04-07,11:13:53,Grilled Teriyaki Chicken,1,6.15
52560,2024-04-07,11:21:31,String Bean Chicken Breast,1,6.15
52561,2024-04-07,11:26:11,Grilled Teriyaki Chicken,1,6.15
52562,2024-04-07,11:31:42,Orange Chicken,1,6.15
52563,2024-04-07,11:31:42,Beijing Beef,1,6.15
52564,2024-04-07,11:38:42,Black Pepper Angus Steak,1,7.15
52565,2024-04-07,11:38:42,Kung Pao Chicken,1,6.15
52566,2024-04-07,11:38:42,Orange Chicken,1,6.15
52567,2024-04-07,11:38:42,Grilled Teriyaki Chicken,1,6.15
52568,2024-04-07,11:46:38,Kung Pao Chicken,1,6.15
52569,2024-04-07,11:46:38,Steamed White Rice,1,4.5
52570,2024-04-07,11:52:28,Fried Rice,1,4.5
52571,2024-04-07,11:52:28,Orange Chicken,1,6.15
52572,2024-04-07,11:52:28,Beijing Beef,1,6.15
52573,2024-04-07,11:52:28,Grilled Teriyaki Chicken,2,6.15
52574,2024-04-07,12:00:02,Fried Rice,1,4.5
52575,2024-04-07,12:00:02,Mushroom Chicken,1,6.15
52576,2024-04-07,12:00:02,Kung Pao Chicken,1,6.15
52577,2024-04-07,12:09:07,Kung Pao Chicken,2,6.15
52578,2024-04-07,12:17:33,Kung Pao Chicken,1,6.15
52579,2024-04-07,12:17:33,Teriyaki Chicken,1,6.15
52580,2024-04-07,12:24:12,Honey Sesame Chicken Breast,1,6.15
52581,2024-04-07,12:24:12,Kung Pao Chicken,1,6.15
52582,2024-04-07,12:34:12,Fried Rice,1,4.5
52583,2024-04-07,12:43:57,Chow Mein,1,4.5
52584,2024-04-07,12:53:38,Grilled Teriyaki Chicken,2,6.15
52585,2024-04-07,13:00:47,Black Pepper Chicken,1,6.15
52586,2024-04-07,13:00:47,Kung Pao Chicken,1,6.15
52587,2024-04-07,13:00:47,Teriyaki Chicken,1,6.15
52588,2024-04-07,13:00:47,Beijing Beef,1,6.15
52589,2024-04-07,13:09:37,String Bean Chicken Breast,1,6.15
52590,2024-04-07,13:09:37,Kung Pao Chicken,1,6.15
52591,2024-04-07,13:09:37,Black Pepper Chicken,1,6.15
52592,2024-04-07,13:09:37,Super Greens Side,1,4.5
52593,2024-04-07,13:17:42,Broccoli Beef,1,6.15
52594,2024-04-07,13:17:42,Black Pepper Chicken,1,6.15
52595,2024-04-07,13:17:42,Beijing Beef,1,6.15
52596,2024-04-07,13:25:11,Black Pepper Chicken,1,6.15
52597,2024-04-07,13:25:11,Mushroom Chicken,1,6.15
52598,2024-04-07,13:32:32,Kung Pao Chicken,1,6.15
52599,2024-04-07,13:41:17,String Bean Chicken Breast,1,6.15
52600,2024-04-07,13:47:57,Honey Sesame Chicken Breast,1,6.15
52601,2024-04-07,13:54:50,String Bean Chicken Breast,1,6.15
52602,2024-04-07,13:54:50,Honey Sesame Chicken Breast,1,6.15
52603,2024-04-07,13:54:50,Beijing Beef,1,6.15
52604,2024-04-07,14:02:21,Super Greens Side,1,4.5
52605,2024-04-07,14:02:21,Kung Pao Chicken,1,6.15
52606,2024-04-07,14:02:21,Steamed White Rice,1,4.5
52607,2024-04-07,14:10:01,Super Greens Side,1,4.5
52608,2024-04-07,14:10:01,Teriyaki Chicken,1,6.15
52609,2024-04-07,14:16:24,Orange Chicken,2,6.15
52610,2024-04-07,14:22:28,Kung Pao Chicken,1,6.15
52611,2024-04-07,14:22:28,Chow Mein,1,4.5
52612,2024-04-07,14:22:28,Mushroom Chicken,1,6.15
52613,2024-04-07,14:22:28,String Bean Chicken Breast,1,6.15
52614,2024-04-07,14:22:28,Beijing Beef,1,6.15
52615,2024-04-07,14:30:45,Broccoli Beef,1,6.15
52616,2024-04-07,14:30:45,Black Pepper Chicken,1,6.15
52617,2024-04-07,14:30:45,Kung Pao Chicken,1,6.15
52618,2024-04-07,14:38:53,Broccoli Beef,1,6.15
52619,2024-04-07,14:38:53,Black Pepper Chicken,1,6.15
52620,2024-04-07,14:38:53,Teriyaki Chicken,1,6.15
52621,2024-04-07,14:38:53,Beijing Beef,1,6.15
52622,2024-04-07,14:43:54,Fried Rice,1,4.5
52623,2024-04-07,14:43:54,Grilled Teriyaki Chicken,1,6.15
52624,2024-04-07,14:52:41,Super Greens Side,1,4.5
52625,2024-04-07,15:00:31,Honey Sesame Chicken Breast,1,6.15
52626,2024-04-07,15:00:31,Fried Rice,1,4.5
52627,2024-04-07,15:00:31,Teriyaki Chicken,1,6.15
52628,2024-04-07,15:00:31,String Bean Chicken Breast,1,6.15
52629,2024-04-07,15:08:40,Teriyaki Chicken,1,6.15
52630,2024-04-07,15:08:40,Grilled Teriyaki Chicken,1,6.15
52631,2024-04-07,15:14:16,Super Greens Side,1,4.5
52632,2024-04-07,15:22:15,Kung Pao Chicken,1,6.15
52633,2024-04-07,15:27:37,Chow Mein,1,4.5
52634,2024-04-07,15:37:10,Honey Sesame Chicken Breast,1,6.15
52635,2024-04-07,15:44:17,String Bean Chicken Breast,1,6.15
52636,2024-04-07,15:44:17,Chow Mein,1,4.5
52637,2024-04-07,15:53:09,String Bean Chicken Breast,1,6.15
52638,2024-04-07,15:53:09,Kung Pao Chicken,1,6.15
52639,2024-04-07,15:53:09,Grilled Teriyaki Chicken,1,6.15
63022,2024-05-22,18:09:41,Fried Rice,1,4.5
52640,2024-04-07,15:53:09,Beijing Beef,1,6.15
52641,2024-04-07,16:02:06,Fried Rice,1,4.5
52642,2024-04-07,16:02:06,Steamed White Rice,1,4.5
52643,2024-04-07,16:02:06,Grilled Teriyaki Chicken,2,6.15
52644,2024-04-07,16:10:53,String Bean Chicken Breast,1,6.15
52645,2024-04-07,16:17:26,Broccoli Beef,1,6.15
52646,2024-04-07,16:17:26,String Bean Chicken Breast,2,6.15
52647,2024-04-07,16:25:42,String Bean Chicken Breast,1,6.15
52648,2024-04-07,16:33:18,Broccoli Beef,1,6.15
52649,2024-04-07,16:33:18,Grilled Teriyaki Chicken,1,6.15
52650,2024-04-07,16:41:05,Broccoli Beef,1,6.15
52651,2024-04-07,16:41:05,Mushroom Chicken,1,6.15
52652,2024-04-07,16:41:05,Grilled Teriyaki Chicken,2,6.15
52653,2024-04-07,16:48:48,Broccoli Beef,1,6.15
52654,2024-04-07,16:55:20,Honey Sesame Chicken Breast,1,6.15
52655,2024-04-07,16:55:20,Broccoli Beef,1,6.15
52656,2024-04-07,16:55:20,Beijing Beef,1,6.15
52657,2024-04-07,17:04:34,Orange Chicken,1,6.15
52658,2024-04-07,17:04:34,Mushroom Chicken,1,6.15
